,age,x,y,z,vk_r,vk_phi,vk_z,v_orb
8047,9820877.808121402,3.8084825534667406,12.261742350359611,0.2360827975639694,-2.56430860659604e-07,-8.080870073034066e-08,-2.5492341323310633e-07,-2.2805674242668354e-07
8048,8075318.310934349,1.976728309083364,-1.9590133277204496,-0.18611685624844598,1.6422306768231882e-08,2.4439496676673714e-08,3.0379247024375087e-08,-2.1723474850887258e-07
8049,4902003.904770868,0.03493193069470783,6.349088406959405,-0.30783629254332096,-5.375587133466163e-07,4.124762693930656e-07,3.06569187427714e-07,-2.384852676329019e-07
8050,3424578.32907731,3.185987448329834,-10.376813427479313,-0.13318500835223052,2.7970130255248667e-07,-5.571054366741424e-07,2.2649153857083155e-07,-2.315773466466695e-07
8051,4210443.715386022,7.399026457496045,-1.7119418948152871,0.019588130187124696,1.0439717554312082e-08,3.377846608212806e-07,8.598359913086394e-08,-2.3828518529406885e-07
8052,9460071.922298186,-0.40959961475801815,-11.335844108219588,-0.09004201559888646,-5.4746573449035955e-08,4.541265412166667e-07,-7.881674142933028e-08,-2.3075521785796105e-07
8053,2885738.835819926,-3.935984957900773,-2.0056253267440396,-0.05674009235577295,1.8669117177034798e-07,4.6982223133027244e-08,-1.5143827515393233e-07,-2.382926320243169e-07
8054,3591074.8534745695,9.0569249236419,7.326784255290211,-0.04115402910727703,-1.7971967926408785e-07,-1.7228004234954196e-07,1.3332069739166068e-08,-2.302547055737148e-07
8055,3944751.9278623555,0.5902252664351201,4.872986012932623,-0.1408474140627106,1.8433856528171215e-07,-5.51578895688079e-07,-1.8288845308130356e-07,-2.393540353803839e-07
8056,1455617.3476845864,7.836615464633644,-12.73615479432449,-0.06543624550772541,2.254887963650898e-07,-2.0293710242413932e-07,1.3489041680746456e-07,-2.2522320244543369e-07
8057,4216495.144252077,1.092406699069019,-2.5512632358914127,-0.21485544615627153,2.5628406136479833e-07,-1.1349825978957726e-07,-1.9216163733922487e-07,-2.1647424331200715e-07
8058,6753839.601729283,2.2741313347556478,-6.928587730309687,0.017876785740478067,9.332789476547392e-08,-4.504329466788185e-07,-1.3344740640936804e-07,-2.388640967314227e-07
8059,2498882.26291833,2.686884571078352,-2.6642665156679506,-0.07024521986653441,1.421417828730162e-08,-1.0125173801804604e-07,-4.910360778387216e-09,-2.3391228022740415e-07
8060,9667370.695052015,7.841983435947924,-3.820586602688771,-0.08671198564294631,-3.440212152866611e-07,-2.3325475256789168e-07,1.2017132367501343e-08,-2.3587954221139364e-07
8061,4638884.121167643,-3.0640254086473173,2.8119684510690024,0.20570418403263932,2.4308436674786284e-07,-2.7634590023121396e-08,-5.401783036429612e-08,-2.3526786938822025e-07
8062,8593603.041733386,-7.692203284184225,-8.405813189831084,0.019214835681976662,3.3810677115354345e-07,-1.6467026576480438e-07,-1.4742153817825176e-07,-2.3071353167823763e-07
8063,1581097.6824821394,-3.797993645739862,-0.670162821870583,-0.16516863100390608,-3.2416865516340744e-07,-1.5865782196956672e-07,-9.527400951748323e-08,-2.3352438118182626e-07
8064,7140455.823221935,5.6907558596639145,-0.4977634083224567,0.037660011290915646,-1.6770622156036604e-07,1.4207997577976586e-08,1.388155336424894e-07,-2.4074101574310444e-07
8065,1937926.2900616543,12.367848718154999,-7.500088834375037,-0.10773448477070424,1.369868772191357e-08,1.941333286711554e-07,3.641415833903147e-08,-2.2585834433235684e-07
8066,7894781.564584982,-1.467191710036947,-2.0992879344228377,0.46016915974804795,3.761224307779351e-07,2.102257774863507e-07,1.1378007721669888e-07,-2.0498889884553723e-07
8067,6407555.826884668,-0.5074384462453067,-9.264342624792366,-0.05876881994356585,-5.7256124150457106e-08,-2.388302774390151e-07,-5.331093411608121e-07,-2.347779346962774e-07
8068,248451.82657808578,-5.476983619616203,-6.896966938867968,-0.25221110353313203,-1.233040173829072e-07,4.829588419205764e-07,1.3073521363648358e-07,-2.3513381218999592e-07
8069,8674766.07934165,-9.182216185655818,-2.437961270243762,0.05249107269660944,4.4702037130267516e-07,-8.905437165511396e-08,3.258061124799853e-07,-2.3433021853373188e-07
8070,2682483.1658587996,-1.5260248735075774,-0.27547982000143917,-0.05344051458487651,-4.681117064406795e-08,3.193700810721091e-07,-6.151527498171412e-07,-1.7935943316819241e-07
8071,8364909.760474336,15.199200110381641,11.937621430027214,-0.009630490359089009,-3.4512563342384063e-07,-3.318676087892059e-07,-3.7152461630487955e-07,-2.2023366760843964e-07
8072,4933185.000937207,-3.1883335362265335,-5.358636087136473,-0.3207027739774642,-1.0198585047304065e-07,-5.441621417575005e-07,-2.551714124488988e-07,-2.3840848932885054e-07
8073,8824190.534135336,4.653611209231085,-3.655950587890311,-0.13526017750786462,1.7721357495367974e-08,2.682762517417092e-07,-1.8260537959576275e-07,-2.4023152402300626e-07
8074,3555016.888700646,-4.710941507331424,-1.1958662583566182,-0.01425511618080233,-4.286513479292029e-08,-5.6468095771602996e-08,3.176727363026409e-07,-2.3994125773876517e-07
8075,5350046.108315905,-8.714310936619432,-5.067044487145751,0.11311353257604032,-4.1584138281127834e-07,-2.885489643775563e-07,-6.54005470663715e-08,-2.3308205660639e-07
8076,446125.91505571,-5.451072066745871,9.199843836822444,0.2589901918064359,6.360758309041273e-09,-3.4470883326686947e-08,-5.40575604221569e-08,-2.315686370892147e-07
8077,3254839.151990279,-3.2346601024971187,-2.83149801148416,0.06899932912115912,-3.793588264216834e-07,1.1706233048465421e-07,5.991897213911242e-07,-2.3763459413501817e-07
8078,9592030.380458985,-7.664663646862332,-8.155592810893111,-0.020400435413911833,1.172213038880005e-09,-1.3126686074105107e-08,1.0536934102460759e-07,-2.3107725818989265e-07
8079,2367547.7206592383,2.3152593882414156,11.38508184522564,0.15753484678315827,4.0722846595027315e-08,-3.697746393614515e-07,-3.446784607021792e-07,-2.301767278398944e-07
8080,1186009.754771643,-3.5851676110236483,10.682090399042366,0.23337341538461706,-1.0104455592324881e-08,1.4838584451496367e-07,2.622109827129632e-07,-2.3062507881856426e-07
8081,192648.7923036804,-1.8340766471901193,0.677295038539369,-0.004353977697318159,3.521482259766861e-07,3.054164178453417e-07,-1.196140854907337e-07,-1.953433519474373e-07
8082,7700352.355966133,3.1687464879163123,-2.4637776439549945,0.06681358025794411,-2.930788800199426e-09,3.1798911850598596e-07,4.872360885259526e-08,-2.3584574879992563e-07
8083,350683.36511596345,-3.0843926762472402,-3.898476336101571,-0.0693133178944969,-5.501138221562167e-07,1.9078173609405977e-07,2.913057024572312e-07,-2.400146007095222e-07
8084,7102150.400914637,-6.900486890185341,16.763441863877834,-0.0992779215169051,-3.2830049047681917e-07,-8.599542913207301e-08,2.370066977972614e-07,-2.2145551350048808e-07
8085,1338747.5962057137,10.569556667497995,-5.046610421103399,0.1863563082023732,-1.5008136875040048e-07,4.109055614894359e-09,-1.364740558661839e-07,-2.29963363652446e-07
8086,6872211.0235448545,-3.3157310385943437,-7.939649338573447,-0.2046989035616454,4.6059386832444525e-08,1.727394895059656e-07,2.2019913943057125e-07,-2.3573932616713771e-07
8087,693898.4771289134,-1.2798214066759732,10.097465953772565,0.1447307239051087,-3.0743650308597106e-07,-4.220241150616064e-07,7.295540526860751e-08,-2.3282794214797396e-07
8088,3804787.085079319,18.970364882528052,-14.743025428103888,-0.04671965036482343,2.044345078143594e-08,3.88041669284608e-07,-1.476192715209488e-07,-2.1597243825539195e-07
8089,1974503.3885146205,-17.978494103693613,1.8455349758529482,-0.4148278957635312,-1.8085497148325878e-07,2.9788600084002033e-07,-1.99395243193876e-07,-2.21291100226272e-07
8090,4318891.923207174,-7.640073144898379,-3.2870098687833855,-0.026943843927490385,-6.208849236875044e-08,-2.1620776798234773e-07,7.378382667711315e-08,-2.3680951367885487e-07
8091,3027792.0932278493,1.815105031425319,-9.73075858686703,0.10671093857097212,-3.1478201516050525e-07,2.538316812269203e-07,-2.8311001769375424e-07,-2.3345079884694152e-07
8092,5929342.620973479,-4.505332707251282,-3.78839155061912,-0.13122990096142131,-1.499836739668315e-07,-1.3319145055252794e-07,5.792891348068234e-08,-2.402699644007248e-07
8093,6519396.874009288,4.374784500772176,2.383151679375004,0.03728720409973537,1.236206985074025e-07,2.1133843694928642e-07,3.889010517671254e-08,-2.401595239807546e-07
8094,8200704.180210122,-1.2734189503396556,1.5541826040282196,-0.04981116520656974,-1.1553017654043765e-07,-1.4134646198699644e-07,-2.413064251124885e-07,-1.971149225691161e-07
8095,6532966.555741117,2.080039706269617,-4.59347541312951,-0.021569009115506348,6.574309336966e-08,-1.1666979188848405e-07,2.617339446067081e-07,-2.4030347281008526e-07
8096,6532482.929726813,5.654609146208883,9.419565362369301,-0.20466855957966051,-1.498971173568576e-07,-2.8160443206474923e-07,1.5610654219518706e-07,-2.3118907808286186e-07
8097,2519836.1575378473,-11.864481321264465,11.850026898071905,-0.8295262406775229,2.1736050053527416e-07,-5.6415478833200065e-08,-6.582148235317285e-08,-2.2215196853694968e-07
8098,8102503.635975294,-1.8298541883547461,-4.92999830297651,0.20367924655726705,-2.821705431590744e-07,-9.03662826813885e-07,8.061078854295919e-07,-2.393523263566052e-07
8099,9472706.098749984,7.826127248724958,-4.731797222694687,-0.6872518142503223,-1.606935148239252e-07,7.128828554445658e-08,3.5300509798208166e-09,-2.321268777452414e-07
8100,2397227.6513619637,-2.890342736078016,2.082225264653348,-0.4166235937534967,-1.2589255877145592e-07,-1.0615692430505294e-07,1.3920973918618652e-07,-2.2519437771438332e-07
8101,4772497.4371538665,-7.399685576599877,-7.885980327309424,-0.027671179253973468,-2.522276717005911e-07,4.420758570849497e-07,-7.299441288100382e-08,-2.3177159186357303e-07
8102,1154875.5225254078,-3.0292768574047675,2.2385078651951797,0.1506667392832441,5.572548106112231e-07,1.0556175284339382e-07,-6.86948304695809e-08,-2.3289199905062913e-07
8103,8566899.547385756,-5.9984042954074175,5.276866472527479,-0.061866773108545915,1.3567745138120892e-07,1.7073144877558305e-07,-1.9730596086416315e-07,-2.3744097064191504e-07
8104,5157080.103281203,-0.468731982679751,3.619416555409605,0.11978135896745803,-2.785612835314098e-07,4.3428647617457024e-07,2.603765133512758e-07,-2.3209899302414154e-07
8105,4808418.077235419,2.1511744641385864,-7.297797338983358,0.0014310699874357435,-1.641782334255203e-07,6.252572979488189e-08,-4.305568773876816e-08,-2.3826457802986734e-07
8106,4450091.620776226,-2.2726129081983086,4.458038801188305,0.2988023005281764,1.3563070553965027e-07,-2.1982530698556074e-07,4.2993113697543677e-07,-2.376056220609356e-07
8107,5980990.116643665,-9.145178822596316,-3.0937144992297485,0.08008601122329977,-5.683461558245021e-07,8.510422079667818e-08,1.657487969511192e-07,-2.3398290602686734e-07
8108,3639251.3804825293,5.079933758374931,-2.4377218151869444,0.0902303687748536,-1.4722986229791166e-07,-5.152303265499816e-07,1.5386368273206616e-07,-2.405480062400715e-07
8109,1701782.6122235341,-4.517758894989893,-18.252869905844385,0.0801571603845214,2.711529077984438e-08,2.1471516929148035e-07,5.689022223085242e-07,-2.2075427566672458e-07
8110,2012132.3717489308,-4.5267318757479105,0.7494927257670985,-0.1544801222440806,3.0769448537624604e-07,2.671378494263482e-07,1.4361154247271012e-07,-2.3820788160564902e-07
8111,8262718.78886905,4.886039208244281,-9.97162768014031,-0.009093477265564462,-5.2698718393410915e-08,-8.097793182747783e-07,2.2010458815827323e-07,-2.3123925601541078e-07
8112,6632435.044365118,-6.6481373820069045,0.7402235195102042,-0.09675601057494283,4.3006618622342595e-08,-8.819482352014498e-07,1.3533669656030067e-07,-2.396898957024545e-07
8113,5775732.266532715,9.247667137977997,14.423821780512998,-0.2116802836480565,2.289588187180099e-07,-1.114021989736834e-07,9.236463737533277e-08,-2.224802627140054e-07
8114,4306776.9242734965,1.7680973980926558,5.940277114926918,-0.5279789535097749,1.585783070862106e-07,-1.7870848125397355e-07,-2.1382301431260904e-07,-2.3596805077852115e-07
8115,1062500.918680709,2.0370351219282465,-6.243907367569428,-0.055612857310782096,6.91155013558276e-08,6.270872446936953e-08,-1.4999886315213495e-07,-2.399936929006551e-07
8116,6394767.788224732,-13.373374097834237,-7.021294308362943,0.004400735233186646,-2.0601420776184808e-07,-4.6021061520367156e-08,-5.268863140008203e-08,-2.2503856487231287e-07
8117,3867272.839601941,-3.9943695335986584,0.4969360057151273,0.0991212269100608,3.363892806452019e-07,2.685938235838511e-07,3.314355850177369e-07,-2.3567721091912775e-07
8118,3255752.9137095897,1.652232225690372,-5.876838870988717,0.03319554765757952,3.885247193375751e-07,-3.7757702495921677e-07,2.834635186275029e-07,-2.4055468987214973e-07
8119,6704510.594848981,-0.8499544590084266,-1.0521189778937985,-0.18190965378188662,-3.128744002871903e-07,2.6506457008338645e-07,1.4407399036760217e-07,-1.6967211883325915e-07
8120,9307611.418030437,2.0617615591881875,5.808041147443689,-0.08894391821183867,-3.759311261640391e-07,3.44367280369598e-08,2.7773432002871213e-07,-2.403341342660936e-07
8121,6464804.797630403,-5.619460117189243,-4.420895617229616,-0.075341089987588,2.0729967041919793e-07,5.24687788926049e-07,-1.405589589545509e-09,-2.3902254757581676e-07
8122,7801270.219175183,-1.5191248709399539,0.9666014504804775,-0.07265978844666329,-3.117356716372569e-07,-1.5304784191193067e-07,1.6676930144048404e-08,-1.892388123498726e-07
8123,6360964.437727788,1.2037360383628606,6.021734992772636,0.17800915930328073,3.281626409229082e-07,-7.064580908248242e-08,-2.3611847711793706e-07,-2.398019582680536e-07
8124,9164161.424600365,-2.681310939073956,2.0157602416390707,-0.021808337714177443,-5.045183311174403e-07,-3.5744550353162435e-08,6.354873678656536e-08,-2.292499484761625e-07
8125,9806022.870333135,-0.8030241639280766,3.30769260961842,-0.024833180272730623,-4.956829365677644e-07,1.287189965889683e-07,2.5964259540224875e-07,-2.2990481999615055e-07
8126,3089047.6518123695,0.32910615792377174,0.851556892625195,-0.022419342263349903,-1.3005583991876598e-07,3.5250320657218605e-07,1.3469077606071734e-07,-1.5374429706747395e-07
8127,5746534.978640891,-1.575974216919439,-1.9461427209897053,-0.32029469180844095,-3.769155091688829e-07,-2.50184397211667e-07,-3.4040079594928526e-07,-2.0731297852701275e-07
8128,4258874.602447511,-2.4911830629464395,-6.107683729366157,0.2651226632675698,2.1774030841341798e-07,-4.138403674627768e-07,-1.600685681841327e-07,-2.3868727086195436e-07
8129,9093892.593519675,5.166177605083366,-3.162156397116791,0.4841084919433594,-9.453381646863101e-08,-3.9796961762064354e-07,-1.05418624575852e-07,-2.364683873898248e-07
8130,6807497.683718479,-3.357018866067069,-15.00738685430545,-0.6751636619074685,2.934117051481539e-07,-3.6400545669134297e-07,-2.4417027181645794e-07,-2.2389807175466144e-07
8131,3067302.4752783943,3.8475683248984986,1.9278369885032527,0.19804225945778253,-5.163754198982736e-07,-2.58131027292634e-07,-3.054997065093969e-07,-2.3628274874738874e-07
8132,9565544.317094978,6.381911442958085,-3.7567313324891938,0.1980269824773125,-1.2042646329815616e-08,-1.2419542577801923e-07,-2.581408318085599e-07,-2.3802825098069927e-07
8133,7863560.704532214,12.961292359377234,-8.994447924822676,-0.2937183677440799,1.9220779100977736e-07,6.30075860457603e-08,2.6060150943442662e-08,-2.2398399247778696e-07
8134,1156799.029430576,-4.625991284670162,1.0759706103688345,0.006246204773463124,3.4156236284299756e-07,1.561938446769681e-07,-4.574285541540317e-08,-2.396555622863453e-07
8135,1404829.1095240193,3.8149341464771087,-2.512113286298144,-0.06993366351929371,2.0534243002766855e-07,-5.080954492679229e-07,-6.424929493294915e-07,-2.3885512544431305e-07
8136,1644183.8058214344,2.742116643285841,-13.880806516399891,-0.30104859942324746,2.132583248589499e-08,9.861918005492983e-09,-2.498093280745127e-08,-2.2606131700778298e-07
8137,7034216.364854578,-4.054045795396783,1.5416401202420174,0.3114923581869567,-2.0757083369417265e-07,-4.727118558052407e-07,-1.0538332957787809e-08,-2.3459593904982985e-07
8138,4305909.498694328,-1.6441971079492506,-0.8870294085985282,-0.06461394232236978,-1.0342429609746346e-07,-7.360531969867326e-08,4.631042003589252e-08,-1.9187719762529874e-07
8139,8515132.308636738,9.598896044637414,0.1086901172535669,0.03945910551474588,2.747807695894415e-07,-5.499295698807265e-07,-2.300674465792703e-07,-2.3414027251742197e-07
8140,1884247.439028707,-6.021492600132747,6.25567915442034,0.1339268307215501,-2.481910855813218e-07,4.888928163129296e-07,1.8825726229380154e-07,-2.3584168120967587e-07
8141,1748591.2226956936,-0.9335925476218017,3.705591161906289,0.17397540953770774,3.236672914870736e-07,-3.8136870997203146e-07,8.492581425034739e-08,-2.3307266231188362e-07
8142,5675667.715279456,3.3497885184132197,-2.4833593374666982,-0.011767554592460445,2.8059196717995055e-07,-2.058531463773934e-07,3.8460304874633643e-07,-2.3710335586635522e-07
8143,3071822.015720115,-8.960499487848086,-5.014731769541711,-0.06347171253103634,1.502813444261991e-07,-5.250429001305664e-08,-2.803416006490458e-07,-2.3278778595601943e-07
8144,375461.7093018052,-5.9272203552157094,5.680163074573042,-0.2616197814328897,1.7331389095602757e-07,4.5039812643177314e-08,3.6641127775793094e-07,-2.3621715117792676e-07
8145,3775315.5841148184,0.50327941079266,3.9070005487412987,0.3643818014166443,2.0332510778914398e-07,1.6395636162101814e-07,-3.4797603858274697e-07,-2.3053888251554824e-07
8146,7692213.164294823,1.7662706235628884,17.16155954142181,-0.25687197915220505,2.0712195947048533e-07,-1.629255498378663e-07,-2.9444438568862477e-07,-2.2231212234619862e-07
8147,9871429.774462897,-2.1846605942316097,2.6538548118047283,0.07114509811228381,-3.3640417049561513e-07,1.9656839781429796e-07,1.7891133266808052e-09,-2.3009187313848908e-07
8148,4006371.964276808,-8.592999735114192,1.1893614266468258,0.0498217610370851,1.55264659948043e-07,-2.1804161492361972e-07,-2.1918110508924267e-07,-2.360406662393848e-07
8149,5451032.612471544,3.5864926827522643,16.36439604843986,0.09807104593145274,-8.557804101652137e-08,2.4785573288826156e-07,-2.3156679307983517e-07,-2.2298456357212802e-07
8150,2631462.7661636914,-12.19294820851434,-3.995612255678861,0.22542476165990466,-6.305803149433423e-09,2.7230909381285133e-07,3.1335294728766603e-07,-2.2808842170803502e-07
8151,2765568.0496633095,13.013138549560292,0.20764748935804886,0.13770339049026767,4.3132410512592557e-07,-3.3819445189157284e-07,2.7136679765499796e-08,-2.2793230231669036e-07
8152,8099639.956209868,-2.905376054850676,-4.977466485282931,0.1764813195355108,-4.8619255609736446e-09,1.350745295361724e-07,-1.437330293765998e-07,-2.3994406594729416e-07
8153,4403396.617607228,9.429229734161444,-1.9468698733965166,0.0491313592741859,3.522698189792658e-08,2.066137180022106e-07,-5.509803617228046e-07,-2.340738955211184e-07
8154,6237361.116576026,0.8668860598825809,-1.0878407387905582,-0.2327138038022721,7.395614220661312e-07,8.236911001832245e-08,3.273508677032553e-08,-1.704187191096236e-07
8155,2149442.398648725,5.510743771857573,-6.074159021931026,-0.25692466820724374,4.2741293109049195e-08,-1.0209354031277243e-08,4.387908777667617e-07,-2.3625783854971365e-07
8156,4089904.326709039,-0.0159179555668793,-2.641889982643908,0.23661399813523082,3.595042735711741e-07,2.7287490183732735e-07,3.028529676174126e-07,-2.128901252236062e-07
8157,9483915.627100857,9.251610626727976,3.9166289972226935,0.4596127043833972,-2.4565267172104407e-08,-2.9803540442345707e-07,1.9534298927711373e-07,-2.3194893981886304e-07
8158,9513961.786917888,-2.395808841371623,-5.465499327995697,-0.015141454786193255,3.6313239851742883e-09,-3.796877749347231e-07,3.0224520653263965e-07,-2.4067664942941683e-07
8159,39799.54818748641,-3.802426266918312,2.3625801131696544,-0.5182493667881799,-1.6298030840013688e-07,-1.5592890133270631e-07,2.589884882322843e-07,-2.314057176477488e-07
8160,1171945.734185385,0.14442281976768376,-6.097380613726344,-0.09340034205539949,3.2315716311412495e-07,1.8418282121629139e-07,1.9649349982543098e-07,-2.4036553310077005e-07
8161,3553967.366990052,-4.5846306746741945,9.14510727213568,-0.1732572316038493,-1.544651062799209e-07,3.181120428439576e-08,3.4947696463319967e-08,-2.3266138054050932e-07
8162,9112748.499685626,8.029643980765606,-5.762716196179256,0.13676072083359722,-7.492149084008823e-08,1.4802473067137055e-07,5.200928922658102e-07,-2.3341856733082698e-07
8163,312295.42687300313,18.402318722484225,4.004210729765283,-0.3269398375391154,-1.7295921513545422e-07,-1.304269807332717e-07,-2.4782363332590387e-07,-2.2058903205821943e-07
8164,6928383.611032808,1.0538911650339458,-10.24558397449062,-0.2182897991407979,-1.5043227518518747e-07,9.920895442262237e-08,-4.647907596111497e-07,-2.3240759561394717e-07
8165,9548439.54032592,-2.5187678305110786,-1.990390979894693,-0.1750761535680174,-2.0060927914192582e-07,-8.801356531673345e-08,3.0911398793823754e-07,-2.2549085313370194e-07
8166,9028803.209217016,4.1462199671938444,-4.097715358306161,0.043465934189211894,-7.343997704485205e-08,6.629248874235438e-07,-2.412616507664521e-08,-2.406983976117568e-07
8167,9294981.693706686,7.745338992675322,-5.676964119405942,0.10461257838927403,-1.341360414089791e-07,1.0664377899376092e-07,-9.068538700685998e-08,-2.3404373162325892e-07
8168,1962266.398688654,-5.941320866374063,-3.715138089623029,-0.06886812354438003,4.4201337386691877e-07,2.6496008252711945e-07,-1.8404741855595626e-07,-2.39286054080658e-07
8169,257260.4076276316,-7.872687001668842,2.3156395948681405,-0.0699913682475325,-4.4508658345544286e-07,2.1408965383490467e-07,-5.532593225943829e-08,-2.3698165739359966e-07
8170,6118769.969554436,0.05351614486021938,-13.57815882700405,-0.17386456317690074,5.445562497144212e-07,3.115726422275649e-07,-5.625844444125523e-08,-2.2704627420478106e-07
8171,4294649.605102615,9.551906678417158,-4.726497318958979,-0.10425891187340039,-2.566685308739647e-07,-3.6432413975063737e-07,-4.2080185988058183e-07,-2.319919230077423e-07
8172,2603344.4345059395,-1.8238920496174666,-6.685118070530884,0.2031701636312458,-5.19763293579808e-08,-2.2197726383022499e-07,-9.680159142028881e-08,-2.3875468076228103e-07
8173,2282364.1441273764,5.282135279295495,7.356978259117722,0.06501944650339142,1.88371922721748e-07,-3.4297845729968184e-08,4.727347385366061e-07,-2.3522636380424347e-07
8174,4942751.550641937,6.8546429842036005,-2.9315035045316042,-0.2296892987723168,5.363868317290474e-07,-6.703978112455835e-08,2.971176614627622e-07,-2.3775230722976542e-07
8175,7810431.382409271,-3.83132281718973,6.48133715475185,0.23546488869453902,-8.68521689439908e-08,7.221406803317887e-07,-3.847641976115729e-07,-2.3759059003778682e-07
8176,8659223.027705241,0.6005080293110819,-1.5148443914365541,0.09118101658063021,6.566966163148546e-08,-2.3458742163142447e-07,4.1170444590731643e-07,-1.8228807015543561e-07
8177,8677919.777815094,5.019244619712183,3.06106546893229,-0.18337308627071675,-1.5435882769457125e-07,-4.0373932905826627e-07,4.1184538710087234e-08,-2.3987273007770166e-07
8178,831875.036503481,-5.342735997742097,-4.9320943776123025,-0.05528895266664434,-1.9496030821420958e-07,-3.339965131525822e-07,1.357263624473687e-07,-2.388529608496801e-07
8179,636053.1108334741,-4.885098062731994,-1.6805696741721678,-0.05721225681755526,-1.2466440216190467e-07,1.2921884248202932e-07,4.980826711018853e-07,-2.4039061949381864e-07
8180,2086135.7822941474,1.3385586783077044,-4.662334267131342,0.026890521941754158,-4.683886670380083e-08,-1.5874550316662094e-07,1.1126143102264963e-07,-2.3989792526410743e-07
8181,2727358.7494590157,-6.678263829361408,-0.005740778328144827,-0.07198859606659506,-5.302410771097023e-09,-4.910657650487524e-08,-1.5208693536161534e-07,-2.3979347155268857e-07
8182,5010261.715883298,1.8946517485793926,-3.219945862522779,0.0237768478603242,-4.1420973540698564e-08,1.2639501591279864e-07,1.0773017390253003e-09,-2.3368406727428774e-07
8183,8369112.308043648,6.746061281126771,9.06480624821109,0.15394120124946026,1.372423963893001e-07,4.0569924791292195e-07,1.5435070264316242e-07,-2.3073855814521956e-07
8184,4799466.012152507,7.091620107728534,0.9900311821100641,-0.03764455222026451,-2.366364954783999e-07,2.5808563556785937e-08,-5.25730826239287e-07,-2.3908383411039013e-07
8185,6023319.277261096,-8.957805324829831,6.650047881589796,0.2781957439029236,6.183039287264075e-08,3.3180657149457005e-07,-3.1160366123085894e-07,-2.3070100492087427e-07
8186,5471283.885503133,3.2855048971553047,-7.262614302075099,-0.08957607518610698,-4.6561933786863014e-08,-1.4150765705358783e-07,8.961898134302099e-08,-2.3741594029027126e-07
8187,2591264.5718000117,2.9885823038980805,5.494791470669034,0.28509837860608794,-3.535984969692145e-07,1.3294844212344578e-07,2.9364925401493185e-07,-2.3876724331378136e-07
8188,9209438.940872995,-6.686196815537842,2.946265578183251,-0.010481580696297227,2.996370396393112e-07,-6.244690507219036e-07,1.93639993635901e-07,-2.3884137511509743e-07
8189,5235111.823554875,7.069812208878267,3.2495851179839166,0.17275182329931066,-2.5654413123120717e-07,-3.4373808518891897e-07,-2.476415738472071e-07,-2.3748100564352383e-07
8190,8895758.313182304,-6.630978573502316,-3.9898965146548093,0.1893852257924872,2.1659007341683607e-07,-1.8848726777328436e-07,-1.2959062124696226e-07,-2.374778962787917e-07
8191,5727949.466403714,10.698695395942606,-6.51969907979787,-0.6123320341028804,1.3008226069607747e-07,-3.238223286281126e-07,7.941619882142028e-08,-2.276204456244679e-07
8192,9862196.007619709,1.9423391301898647,-1.1696781184207856,-0.5151089378454224,1.0258805547502958e-07,-6.908441672257215e-08,-2.4037038133662134e-08,-1.9522738200601035e-07
8193,8756983.171565711,3.2640866292413535,5.57162098796389,0.3817967994851321,2.1068722324329362e-07,-9.139049169563781e-09,-1.0808586340598196e-07,-2.3765426574653548e-07
8194,5776258.465553165,7.007903478700177,4.542355078577586,0.022110045588681994,1.9674958555459902e-07,-1.662901218890539e-07,-2.576201548096368e-08,-2.3674172936755376e-07
8195,3181290.3255300946,-0.6740366750167401,-3.794165185740701,0.037593236081207876,-7.970403982454456e-08,1.1588680996955718e-07,1.0833014447008336e-07,-2.3471625012711543e-07
8196,2404403.2453110083,-6.566913548320422,0.23842470596869678,0.06248594786261928,3.4580532691210475e-07,-4.6499038418508247e-07,3.491383823265941e-07,-2.399709690712574e-07
8197,4999328.914178055,-11.124527174239796,-0.33779436731191476,-0.017664678834936498,3.617585116471745e-08,-1.4779878261410201e-08,-2.412831475103508e-07,-2.3119145168622116e-07
8198,2683539.0306637795,-10.302202768706994,0.45977752778015724,0.09915005053334741,-2.5171382512373026e-07,2.0780094836419226e-07,2.4498310370698054e-07,-2.3265578791771389e-07
8199,8758460.729913514,-3.879060289004018,0.0534031889546489,0.024309668923258268,6.371338813498566e-07,5.618504572148957e-07,-3.835203763867732e-08,-2.3497835238645146e-07
8200,1743076.0381080322,6.264724901474618,-4.906251937354978,-0.05144246188608385,4.625701072588795e-08,-4.465134769518584e-07,-1.4973693524249366e-07,-2.3752330614352317e-07
8201,1597807.6678577878,2.8503429263604576,-4.081467972848196,-0.09503272127388505,-2.5558483876818005e-07,-1.5422336078518636e-07,5.068407596366702e-07,-2.398792729943345e-07
8202,5094241.632428816,-3.644061329590859,-1.5470098783772175,-0.12007547653141859,-1.373972789979942e-07,1.377762346374952e-07,1.841194161236254e-07,-2.3496039306592987e-07
8203,6612454.236937776,2.988485313469377,0.07762095371386125,0.19440363751387663,3.963594756643044e-07,-3.863465078050438e-07,2.271568227579104e-07,-2.2129389634294158e-07
8204,9125316.195678614,-4.852723075076924,0.7488328026401665,-0.34970812131377754,-2.5511150506744724e-07,-5.579277234312395e-08,-1.8101106037341404e-07,-2.3653836811207745e-07
8205,9961285.704046952,1.2640440534590063,-2.7279774220572897,-0.2173647215710031,-1.3437551807814507e-07,-1.3712547232855537e-07,-2.595126340684763e-07,-2.211517369199486e-07
